,0
0,0.2446423277621886
1,0.24398291453605886
2,0.24299379469630897
3,0.2410155550148094
4,0.24200467485589255
5,0.24068584840096688
6,0.24266408808291087
7,0.24233438146943875
8,0.24266408808291087
9,0.24431262114916077
10,0.24332350130963298
11,0.24398291453605886
12,0.23870760871635474
13,0.24332350130963298
14,0.24233438146943875
15,0.24068584840096688
16,0.24068584840096688
17,0.24167496824227228
18,0.23969672855899443
19,0.24068584840096688
20,0.24299379469630897
21,0.23969672855899443
22,0.24266408808291087
23,0.24266408808291087
24,0.24332350130963298
25,0.24167496824227228
26,0.24299379469630897
27,0.24233438146943875
28,0.24299379469630897
29,0.24167496824227228
30,0.24068584840096688
31,0.24266408808291087
32,0.24365320792288295
33,0.24299379469630897
34,0.24035614178705017
35,0.2410155550148094
36,0.23969672855899443
37,0.24068584840096688
38,0.24002643517305933
39,0.2410155550148094
40,0.24233438146943875
41,0.24233438146943875
42,0.24332350130963298
43,0.24266408808291087
44,0.24299379469630897
45,0.24035614178705017
46,0.24332350130963298
47,0.24332350130963298
48,0.24398291453605886
49,0.23870760871635474
50,0.24365320792288295
51,0.24299379469630897
52,0.24167496824227228
53,0.24266408808291087
54,0.24068584840096688
55,0.24068584840096688
56,0.24233438146943875
57,0.24200467485589255
58,0.24266408808291087
59,0.24233438146943875
60,0.2393670219448553
61,0.2410155550148094
62,0.24002643517305933
63,0.24497203437514248
64,0.23969672855899443
65,0.24200467485589255
66,0.2456314476008282
67,0.24596115421356
68,0.24365320792288295
69,0.24398291453605886
70,0.24431262114916077
71,0.24398291453605886
72,0.24134526162857786
73,0.24431262114916077
74,0.24266408808291087
75,0.24200467485589255
76,0.24233438146943875
77,0.23969672855899443
78,0.23804819548755748
79,0.2446423277621886
80,0.24200467485589255
81,0.24332350130963298
82,0.24068584840096688
83,0.23738878225846355
84,0.23969672855899443
85,0.20145076082227625
86,0.17474452413206096
87,0.14869770021493064
88,0.12792618206624667
89,0.11572703634479227
90,0.09792287753459436
91,0.08638314485165345
92,0.07748106528821966
93,0.06890869232147842
94,0.061655145923666575
95,0.05242335954423136
96,0.051763946229055495
97,0.05209365288668279
98,0.043850986422365505
99,0.040224213162448265
100,0.0379162665375244
101,0.034948906585501066
102,0.033300373276052196
103,0.03165183996462404
104,0.029014186662219523
105,0.029014186662219523
106,0.02670624001845372
107,0.0286844799990623
108,0.024068586706532648
109,0.023738880042185304
110,0.02242005338400183
111,0.022090346719257387
112,0.01945269339844113
113,0.019122986732981396
114,0.019122986732981396
115,0.015825920074009184
116,0.01648533340644015
117,0.017474453404489766
118,0.01648533340644015
119,0.01648533340644015
120,0.015496213407674299
121,0.01615562674026447
122,0.015825920074009184
123,0.01450709340819199
124,0.015166506741259819
125,0.015496213407674299
126,0.012858560074128764
127,0.01450709340819199
128,0.01450709340819199
129,0.01318826674110072
130,0.01219914673994584
131,0.012528853407077156
132,0.011539733405444173
133,0.011869440072734846
134,0.011869440072734846
135,0.009561493400026018
136,0.010550613403093854
137,0.01219914673994584
138,0.014177386741538652
139,0.011869440072734846
140,0.011210026738073779
141,0.011210026738073779
142,0.011539733405444173
143,0.010880320070623676
144,0.010880320070623676
145,0.009891200067795045
146,0.009561493400026018
147,0.010880320070623676
148,0.009231786732177241
149,0.010220906735484325
150,0.009891200067795045
151,0.009561493400026018
152,0.009891200067795045
153,0.009231786732177241
154,0.009231786732177241
155,0.009891200067795045
156,0.011210026738073779
157,0.008242666728152334
158,0.008242666728152334
159,0.009561493400026018
160,0.008242666728152334
161,0.008572373396240413
162,0.00791296005998448
163,0.009891200067795045
164,0.010220906735484325
165,0.14342239404722928
166,0.29442802548460145
167,0.41147386463382385
168,0.4915925606940283
169,0.5703924265647551
170,0.6310584295117608
171,0.6699637998128956
172,0.7194197777318037
173,0.7543686679457934
174,0.7807451884033275
175,0.8031652304854299
176,0.8272338047628355
177,0.846686487849908
178,0.8618529863846001
179,0.8803165496498268
180,0.880975962620183
181,0.9017474710669735
182,0.920211033937515
183,0.924497218149463
184,0.9215298598499184
185,0.9254863375816103
186,0.934718118923434
187,0.9482360843788418
188,0.9462578455376915
189,0.9469172584849691
190,0.9577975720822461
191,0.9683481791479921
192,0.9640619950345085
193,0.9584569850255511
194,0.9723046567827535
195,0.9713155373748232
196,0.9620837562096829
197,0.9775799602831675
198,0.9795581990921158
199,0.9726343632519509
200,0.979228492624098
201,0.9805473184958328
202,0.9772502538148129
203,0.9841740896384796
204,0.9795581990921158
205,0.9808770249636263
206,0.9887899801738723
207,0.9901088060391153
208,0.9871414478410616
209,0.9851632090398439
210,0.9841740896384796
211,0.9881305672409156
212,0.9858226219738069
213,0.978239373219708
214,0.9759314279408332
