,0
0,0.29654215225609726
1,0.2940971641930985
2,0.2986378563070686
3,0.2986378563070686
4,0.29479573221148647
5,0.2930493121649339
6,0.29724072027339815
7,0.29549430022956374
8,0.2979392882903886
9,0.30143212837068656
10,0.30178141237828987
11,0.299685708331507
12,0.29654215225609726
13,0.2927000281553903
14,0.299685708331507
15,0.30003499233949793
16,0.3007335603552473
17,0.29584358423848595
18,0.29549430022956374
19,0.29444644820233135
20,0.29898714031529233
21,0.30213069638581574
22,0.2927000281553903
23,0.2864129159703067
24,0.3042264004293439
25,0.30247998039326407
26,0.29654215225609726
27,0.30108284436300564
28,0.30108284436300564
29,0.2979392882903886
30,0.29759000428193216
31,0.3007335603552473
32,0.29444644820233135
33,0.2927000281553903
34,0.29689143626478653
35,0.29759000428193216
36,0.3003842763474114
37,0.29724072027339815
38,0.2979392882903886
39,0.2913028921164385
40,0.29444644820233135
41,0.295145016220564
42,0.2986378563070686
43,0.29933642432343843
44,0.293747880183788
45,0.30317854840792846
46,0.295145016220564
47,0.2916521761262931
48,0.2927000281553903
49,0.3077192404956965
50,0.30317854840792846
51,0.2930493121649339
52,0.2979392882903886
53,0.29479573221148647
54,0.29584358423848595
55,0.29689143626478653
56,0.3003842763474114
57,0.29933642432343843
58,0.2933985961743998
59,0.2979392882903886
60,0.3003842763474114
61,0.2864129159703067
62,0.2881593360242476
63,0.3049249684432337
64,0.30108284436300564
65,0.29549430022956374
66,0.29933642432343843
67,0.29444644820233135
68,0.30108284436300564
69,0.29828857229876743
70,0.3038771164222829
71,0.3007335603552473
72,0.3066713884766033
73,0.28466649591441895
74,0.3042264004293439
75,0.29654215225609726
76,0.29689143626478653
77,0.3049249684432337
78,0.2940971641930985
79,0.2986378563070686
80,0.293747880183788
81,0.2920014601360699
82,0.299685708331507
83,0.302829264400635
84,0.293747880183788
85,0.30213069638581574
86,0.3063221044700842
87,0.2773315316584065
88,0.2231925086983717
89,0.18302484527103707
90,0.1547328382195803
91,0.1278379668256312
92,0.11107233246494132
93,0.08173247187771741
94,0.07125395009798187
95,0.059378291990497864
96,0.04959833818253519
97,0.042961940918364395
98,0.037024111761619065
99,0.03143556665075333
100,0.027942725945532175
101,0.025497737446869184
102,0.023402033016158535
103,0.019559908218639843
104,0.018861340072539767
105,0.018512055999363154
106,0.01746420377932677
107,0.015368499336974022
108,0.015368499336974022
109,0.015019215262952908
110,0.013272794891579766
111,0.01466993118884731
112,0.015368499336974022
113,0.0143206471146572
114,0.013971363040382573
115,0.013971363040382573
116,0.015019215262952908
117,0.013622078966023434
118,0.016765635632213678
119,0.016765635632213678
120,0.01466993118884731
121,0.013622078966023434
122,0.015019215262952908
123,0.01292351081705157
124,0.013971363040382573
125,0.01292351081705157
126,0.01187565859295962
127,0.012574226742438802
128,0.009779954142492078
129,0.01117709044314216
130,0.012574226742438802
131,0.013622078966023434
132,0.01222494266774149
133,0.013272794891579766
134,0.0143206471146572
135,0.013971363040382573
136,0.0143206471146572
137,0.015368499336974022
138,0.016416351558530457
139,0.017114919705812446
140,0.016067067484762797
141,0.01466993118884731
142,0.012574226742438802
143,0.01292351081705157
144,0.012574226742438802
145,0.01292351081705157
146,0.01222494266774149
147,0.01292351081705157
