,0
0,0.4974619781179221
1,0.4929498517842875
2,0.4935138675764303
3,0.4940778833684479
4,0.4884377254426322
5,0.5059222149718932
6,0.4957699307437487
7,0.489001741235778
8,0.4974619781179221
9,0.5059222149718932
10,0.4935138675764303
11,0.49464189916034
12,0.4935138675764303
13,0.49464189916034
14,0.49238583599201935
15,0.4929498517842875
16,0.49069378861446306
17,0.48561764647502154
18,0.503102136023697
19,0.4997180412817339
20,0.4918218201996259
21,0.5093063097056038
22,0.503102136023697
23,0.5042301676033507
24,0.48336158329867407
25,0.4918218201996259
26,0.4901297728216933
27,0.4997180412817339
28,0.4957699307437487
29,0.4884377254426322
30,0.4968979623266562
31,0.5036661518135863
32,0.5104343412825075
33,0.5002820570723738
34,0.48561764647502154
35,0.4940778833684479
36,0.4957699307437487
37,0.4935138675764303
38,0.4974619781179221
39,0.5008460728628887
40,0.4901297728216933
41,0.48561764647502154
42,0.4940778833684479
43,0.4985900097000784
44,0.5059222149718932
45,0.5047941833929899
46,0.5087422939169642
47,0.5047941833929899
48,0.4918218201996259
49,0.4918218201996259
50,0.4884377254426322
51,0.49238583599201935
52,0.5014100886532784
53,0.4844896148870989
54,0.4884377254426322
55,0.48505363068112306
56,0.4980259939090628
57,0.4844896148870989
58,0.489001741235778
59,0.5076142623393108
60,0.4844896148870989
61,0.4873096938559644
62,0.5014100886532784
63,0.4985900097000784
64,0.4873096938559644
65,0.49464189916034
66,0.5014100886532784
67,0.4974619781179221
68,0.4980259939090628
69,0.4957699307437487
70,0.48054150432541465
71,0.4929498517842875
72,0.5053581991825041
73,0.5047941833929899
74,0.4940778833684479
75,0.4940778833684479
76,0.49069378861446306
77,0.4940778833684479
78,0.4963339465352651
79,0.48223355170974713
80,0.4839255990929492
81,0.5042301676033507
82,0.48166953591509526
83,0.4839255990929492
84,0.4867456780624422
85,0.4827975675042733
86,0.49069378861446306
87,0.5126904044348168
88,0.5014100886532784
89,0.4935138675764303
90,0.4957699307437487
91,0.4151156712605783
92,0.32994928254799394
93,0.27636777820770814
94,0.22335028854244415
95,0.19120138466788217
96,0.15623240101652053
97,0.13479979787991586
98,0.11111113102999537
99,0.10039482928183158
100,0.08685844805663616
101,0.07727017797500632
102,0.06768190785422747
103,0.05978568537237795
104,0.05752962180124485
105,0.05245347875824117
106,0.04963339928514401
107,0.04512127212110868
108,0.044557256224991314
109,0.042301192639159
110,0.040045129051145614
111,0.040045129051145614
112,0.038353081358703744
113,0.038353081358703744
114,0.038353081358703744
115,0.040045129051145614
116,0.040045129051145614
117,0.038353081358703744
118,0.034404970071564234
119,0.03384095417285554
120,0.034404970071564234
121,0.032148906475910184
122,0.039481113153801366
123,0.036097017766871374
124,0.036097017766871374
125,0.03384095417285554
126,0.03271292237502851
127,0.034404970071564234
128,0.034404970071564234
129,0.03496898597013644
130,0.03496898597013644
131,0.036097017766871374
132,0.03666103366503414
133,0.03666103366503414
134,0.03891709725632077
135,0.03891709725632077
136,0.040045129051145614
137,0.03666103366503414
138,0.034404970071564234
139,0.03496898597013644
140,0.033276938274010286
141,0.034404970071564234
142,0.03271292237502851
143,0.03891709725632077
144,0.03271292237502851
145,0.03158489057665527
146,0.03271292237502851
147,0.038353081358703744
148,0.03384095417285554
149,0.036097017766871374
150,0.03496898597013644
151,0.036097017766871374
152,0.03553300186857214
153,0.03553300186857214
154,0.0377890654609503
155,0.039481113153801366
156,0.040045129051145614
157,0.03496898597013644
158,0.03553300186857214
159,0.033276938274010286
160,0.033276938274010286
161,0.03384095417285554
162,0.032148906475910184
163,0.034404970071564234
164,0.033276938274010286
165,0.032148906475910184
166,0.03496898597013644
167,0.032148906475910184
168,0.03553300186857214
169,0.0377890654609503
170,0.03553300186857214
171,0.03553300186857214
172,0.03666103366503414
173,0.036097017766871374
174,0.03722504956306043
175,0.0473773357042159
176,0.042301192639159
177,0.040045129051145614
178,0.034404970071564234
179,0.034404970071564234
180,0.03271292237502851
181,0.033276938274010286
182,0.033276938274010286
183,0.032148906475910184
184,0.12521152799301719
185,0.26001131875375527
186,0.38296676990450934
187,0.4867456780624422
188,0.5764241876655909
189,0.6384659220416732
190,0.7078398596453769
191,0.7518330874267444
192,0.7681895437245712
193,0.8031585189236877
194,0.8189509591876235
195,0.8567400123033647
196,0.8510998551551994
197,0.8680203265647749
198,0.9041173318895552
199,0.8714044208341314
200,0.8815567036171369
201,0.8956570963090632
202,0.9351381954631078
203,0.9334461483680505
204,0.9165256773606993
205,0.9385222896501305
206,0.9345741797648699
207,0.9244218971769862
208,0.94359843092294
209,0.9373942582549143
210,0.924985912877288
211,0.9503666192722818
212,0.9159616616586741
213,0.923293865776038
214,0.9182177244660856
215,0.9170896930626098
216,0.9328821326694688
217,0.9486745721864887
218,0.953186697746321
219,0.9362662268592401
220,0.9548787448293755
221,0.9379582739525796
222,0.9306260698739964
223,0.9486745721864887
224,0.9362662268592401
225,0.9605189017654782
226,0.9599548860723806
227,0.9610829174584616
228,0.94359843092294
229,0.9610829174584616
230,0.9447264623156395
231,0.9560067762175078
232,0.9560067762175078
233,0.9317541012719619
234,0.956570791911403
235,0.9554427605234987
236,0.9419063838330328
237,0.942470399529783
238,0.9644670116139711
239,0.9227298500753915
240,0.9712351999127004
241,0.9560067762175078
242,0.9560067762175078
243,0.9419063838330328
244,0.9469825250996674
245,0.9441624466193468
246,0.9593908703791693
247,0.9413423681361685
248,0.9373942582549143
249,0.9543147291351379
250,0.9627749645367285
251,0.9503666192722818
252,0.9785674038845221
253,0.9661590586901889
254,0.9599548860723806
255,0.9323181169707726
256,0.9306260698739964
257,0.9306260698739964
258,0.952058666357048
259,0.9481105564909958
260,0.956570791911403
261,0.9407783524391898
262,0.9571348076051842
263,0.9469825250996674
264,0.9543147291351379
265,0.9334461483680505
266,0.9368302425571344
267,0.9599548860723806
268,0.9413423681361685
269,0.9582628389924048
270,0.95149465066224
271,0.9537507134407867
272,0.9379582739525796
273,0.942470399529783
274,0.9368302425571344
275,0.9560067762175078
276,0.956570791911403
277,0.9548787448293755
278,0.9616469331513312
279,0.9746192940559262
280,0.9560067762175078
281,0.9486745721864887
282,0.9413423681361685
283,0.9503666192722818
284,0.9526226820517416
285,0.9481105564909958
